Price,SMA_X,EMA_X,TBR_X,VOL_X,MOM_X,SMA_Y,Increase in 14 days
355.34,348.67083333333386,350.21668897230137,-0.00922905339467448,0.02594199871886514,25.379999999999995,344.3258333333331,1
360.3,350.8775000000005,351.7679675919473,0.0,0.023817088651844634,26.480000000000018,344.64749999999975,0
363.06,353.13000000000056,353.5052033470323,0.0,0.021707468221857824,27.03000000000003,344.96916666666635,0
360.3,355.2450000000006,354.5505566782581,-0.007602049248058147,0.01565733526506878,25.379999999999995,345.19874999999973,0
352.58,356.21083333333394,354.2473941123722,-0.028865752217264413,0.010376944062308888,11.589999999999975,345.31374999999974,1
355.34,356.67083333333386,354.4154873258534,-0.021263702969206266,0.008915280087893532,5.519999999999982,345.9116666666664,0
358.65,356.76333333333383,355.06695081418366,-0.012146752602875626,0.009024621513264277,1.1099999999999568,346.7162499999997,0
363.06,357.5908333333339,356.2966506889246,0.0,0.009640934690854416,9.930000000000007,348.0266666666664,0
365.27,358.37250000000057,357.6771659675516,0.0,0.011143203681379592,9.379999999999995,349.2449999999997,0
363.06,358.7400000000005,358.505294280236,-0.006050318942152325,0.011706636765697038,4.410000000000025,350.64749999999975,0
364.72,359.7058333333339,359.4614028525074,-0.0015057354833409658,0.011483149250219909,11.590000000000032,351.88916666666637,0
361.41,360.25750000000056,359.7611870290447,-0.010567525392175533,0.010745358949583596,6.6200000000000045,353.40666666666635,0
362.51,360.85500000000053,360.1840813322686,-0.0075560544254934464,0.010005531019086585,7.170000000000016,354.76291666666634,0
360.85,360.9008333333339,360.28653035807343,-0.01210063788430465,0.00999359990197354,0.5500000000000114,355.88916666666637,0
365.82,361.1308333333339,361.1378333799083,0.0,0.01057461804224472,2.759999999999991,357.13041666666635,0
357.54,360.9008333333339,360.58432055223005,-0.0226340823355748,0.01092551805368015,-2.759999999999991,358.07291666666634,0
354.79,361.08500000000055,359.69288662111774,-0.030151440599201718,0.009929761999997459,2.2100000000000364,358.6479166666664,1
353.13,360.9008333333339,358.68321175633037,-0.03468919140560931,0.0108541050033345,-2.2099999999999795,358.7858333333331,1
353.68,360.4866666666672,357.91348687074105,-0.033185719752883897,0.012122280648433967,-4.96999999999997,358.6249999999997,1
351.47,359.5208333333339,356.9221811983194,-0.039226942212016745,0.013735712385794095,-11.589999999999975,358.55583333333306,1
343.2,357.68166666666724,354.81107639857794,-0.06183368869936035,0.01778062036733189,-22.069999999999993,358.0270833333331,1
337.68,355.56666666666723,352.1755261834121,-0.07692307692307689,0.023003778505501886,-25.379999999999995,357.15333333333314,1
344.3,353.8650000000005,350.96390677057946,-0.05882674539390952,0.02323509708577542,-20.420000000000016,356.78541666666644,1
352.03,353.0833333333339,351.12792111356725,-0.03769613471106014,0.02239553591143017,-9.380000000000052,356.6704166666664,1
350.37,352.07166666666717,351.01131786532613,-0.042233885517467575,0.021009479908452106,-12.139999999999986,356.46333333333314,1
353.13,351.4283333333338,351.33726896296827,-0.03468919140560931,0.019708486739457548,-7.720000000000027,356.16458333333316,1
353.13,350.3708333333338,351.61307373789623,-0.03468919140560931,0.015589379257286635,-12.689999999999998,355.7508333333331,1
358.1,350.4175000000005,352.6110623936045,0.0,0.015767318210020382,0.5600000000000023,355.6591666666664,1
359.75,350.8308333333338,353.7093604868961,0.0,0.017107272627957207,4.9599999999999795,355.95791666666645,1
357.54,351.1983333333338,354.29868964275823,-0.006143154968728227,0.017826735845629455,4.410000000000025,356.04958333333315,1
359.2,351.6583333333338,355.0527373900262,-0.0015288394718554867,0.0188214277130016,5.519999999999982,356.0724999999998,1
362.51,352.57833333333383,356.2000085607914,0.0,0.02060359107153638,11.039999999999964,356.04958333333315,1
355.89,353.6358333333339,356.15231493605427,-0.018261565198201442,0.019019215083936405,12.689999999999998,355.65874999999977,1
358.65,355.3833333333339,356.5365741766613,-0.010647982124631082,0.01351330813761754,20.96999999999997,355.47499999999974,1
358.1,356.5333333333339,356.7771012264057,-0.012165181650161287,0.00976409192731978,13.800000000000011,355.1991666666664,1
358.1,357.0391666666673,356.980624114651,-0.012165181650161287,0.009022614755344945,6.07000000000005,355.06124999999975,1
360.85,357.91250000000065,357.575912712397,-0.0045791840225096365,0.007454533871208542,10.480000000000018,354.9920833333331,1
361.96,358.648333333334,358.2503876797205,-0.0015171995255303615,0.006850418289824575,8.829999999999984,355.038333333333,1
361.41,359.338333333334,358.73648188284045,-0.0030343990510605665,0.005322615103585177,8.28000000000003,354.85458333333304,1
363.06,359.7516666666673,359.4016385162496,0.0,0.005905602325063023,4.9599999999999795,355.08458333333306,1
371.34,360.71750000000065,361.23830951374964,0.0,0.010654855585133034,11.589999999999975,355.77416666666636,1
375.2,362.1891666666673,363.3862618962497,0.0,0.014930554393234936,17.659999999999968,356.6937499999997,1
375.2,363.52250000000066,365.20376006605744,0.0,0.017577014395118194,16.0,357.5904166666664,1
377.41,364.7641666666673,367.0816431328178,0.0,0.02038174215366098,14.900000000000034,358.6712499999997,0
377.96,366.6033333333339,368.7552364969997,0.0,0.021100461979452666,22.069999999999993,360.11958333333297,0
380.72,368.44250000000056,370.59596934361514,0.0,0.022346819396970617,22.07000000000005,361.91291666666626,0
381.27,370.3733333333339,372.2381279061359,0.0,0.02240507447359969,23.16999999999996,363.453333333333,0
380.72,372.2583333333339,373.5430313051919,-0.001442547276208342,0.02109662944467497,22.620000000000005,364.6487499999996,0
383.48,374.1441666666672,375.07179571977775,0.0,0.020314333882501968,22.629999999999995,366.0283333333329,0
384.58,376.0291666666672,376.5345963782735,0.0,0.018976526771055116,22.620000000000005,367.3387499999996,0
379.06,377.5000000000006,376.92312001238525,-0.014353320505486458,0.014917165254014719,17.649999999999977,368.4191666666663,0
380.72,378.97166666666726,377.5072553950952,-0.010036923396952408,0.00952605117844704,17.660000000000025,369.3616666666662,0
377.96,379.52333333333394,377.5769084112344,-0.017213583649695784,0.007434050006819245,6.6200000000000045,370.1204166666662,0
377.96,379.75333333333396,377.6358455787368,-0.017213583649695784,0.006741135121167348,2.759999999999991,370.97124999999943,0
377.96,379.983333333334,377.6857154897004,-0.017213583649695784,0.005908611350378691,2.759999999999991,371.75291666666607,0
380.17,380.213333333334,378.06791310666955,-0.011467054969057072,0.0055413281722951286,2.759999999999991,372.48874999999936,0
379.06,380.3050000000007,378.22054185948963,-0.014353320505486458,0.00533613139864397,1.1000000000000227,373.454166666666,0
376.86,379.983333333334,378.01122772726046,-0.020073846793904962,0.005878449022124058,-3.8600000000000136,374.2129166666661,0
376.86,379.61583333333397,377.8341157692204,-0.020073846793904962,0.0061943299004986185,-4.409999999999968,374.99458333333274,0
376.86,379.29416666666725,377.6842518047249,-0.020073846793904962,0.006434950422971304,-3.8600000000000136,375.77624999999944,0
374.1,378.51250000000056,377.13282845015186,-0.027250507046648192,0.0065434276246280785,-9.379999999999995,376.32833333333275,0
375.2,377.7308333333339,376.8354702270516,-0.024390243902439015,0.0048598793561765025,-9.379999999999995,376.8799999999995,0
371.89,377.1333333333339,376.07462865365903,-0.023192897667577327,0.0063353424945068,-7.170000000000016,377.31666666666615,1
368.58,376.1216666666672,374.9216088607884,-0.031886951040134594,0.008284677554878222,-12.140000000000043,377.54666666666617,1
376.86,376.0300000000005,375.21982288220556,-0.0087066312439172,0.008181656757696864,-1.099999999999966,377.7766666666662,0
370.79,375.4325000000005,374.53831166955854,-0.02467317252807953,0.00886855779986118,-7.169999999999959,377.5929166666662,1
368.03,374.6050000000005,373.5370329511649,-0.03193308256832481,0.01014232345668874,-9.930000000000007,377.2941666666662,1
365.82,373.4091666666671,372.3497971125242,-0.03774627140489787,0.010994840899281579,-14.350000000000023,376.8112499999995,1
365.27,372.2600000000004,371.26059755675124,-0.03637946499234955,0.01152124967212022,-13.79000000000002,376.2824999999996,1
362.51,371.064166666667,369.9143517787895,-0.0380778007748236,0.012959100743034703,-14.350000000000023,375.5237499999996,1
373.55,370.78833333333364,370.4736822743604,-0.008783102478373937,0.012288994432959072,-3.3100000000000023,375.2020833333329,0
374.65,370.60416666666697,371.1161926936895,-0.005864246669850969,0.011730436730272143,-2.2100000000000364,374.94916666666626,1
375.2,370.69583333333367,371.7444707408142,-0.00440481876558941,0.011952895771196683,1.099999999999966,374.6041666666663,1
373.55,370.5583333333337,372.02224447299665,-0.008783102478373937,0.01163923322347734,-1.6499999999999773,374.14458333333295,1
374.1,370.74250000000035,372.3418991694587,-0.007323674574112378,0.011900425122234534,2.2100000000000364,373.9379166666663,1
375.2,371.294166666667,372.781606989542,-0.00440481876558941,0.012172749329263707,6.6200000000000045,373.70791666666634,1
373.55,371.01833333333366,372.8998212988432,-0.008783102478373937,0.011496538565240367,-3.3100000000000023,373.52416666666636,1
374.65,371.3400000000003,373.1690795605596,-0.00146588486140728,0.011795345809857484,3.859999999999957,373.38624999999973,1
370.23,371.5233333333337,372.7169134743197,-0.01324626865671634,0.011527301360726236,2.2000000000000455,373.0641666666664,1
374.65,372.259166666667,373.01431140134747,-0.00146588486140728,0.010712830808989911,8.829999999999984,372.83416666666636,1
374.1,372.99500000000035,373.1813404165248,-0.002931769722814408,0.009120911878934119,8.830000000000041,372.62749999999977,1
372.44,373.8225000000003,373.06728804475176,-0.0073560767590618095,0.0035424371407800524,9.930000000000007,372.4433333333331,1
370.79,373.59250000000026,372.7169360378669,-0.011753731343283497,0.004199001952760983,-2.759999999999991,372.1904166666664,1
370.23,373.22416666666703,372.33433049357967,-0.01324626865671634,0.004773620712219251,-4.419999999999959,371.9141666666664,1
368.58,372.67250000000035,371.7567411868751,-0.017643923240938178,0.005591298338764305,-6.6200000000000045,371.6841666666664,1
380.72,373.2700000000004,373.135704081202,0.0,0.008177650698033936,7.170000000000016,371.9141666666663,1
379.61,373.72916666666697,374.13174960717095,-0.0029155284723681803,0.00942184352876434,5.509999999999991,372.235833333333,1
393.41,375.24666666666695,377.0976342829908,0.0,0.017310419444179215,18.210000000000036,373.27041666666634,0
391.2,376.71750000000026,379.2672290086845,-0.005617549121781439,0.020732319052820223,17.649999999999977,373.86791666666636,0
392.31,378.189166666667,381.2738091611946,-0.00279606517373738,0.023462997491889098,17.660000000000025,374.76458333333295,1
400.58,380.7183333333337,384.24399236716465,0.0,0.02740271303965359,30.349999999999966,376.12083333333294,1
402.24,383.0175000000004,387.0126089260624,0.0,0.03079085819569457,27.590000000000032,377.6383333333329,1
404.44,385.54583333333363,389.6937460143605,0.0,0.03324721969112655,30.339999999999975,379.2704166666663,1
407.2,388.44250000000034,392.38701585830506,0.0,0.03460420720160937,34.75999999999999,381.13249999999965,0
406.1,391.3850000000004,394.49670572625814,-0.002701375245579484,0.03351248537918077,35.31,382.4887499999997,0
401.13,393.96000000000043,395.51721253760303,-0.014906679764243598,0.029604524497240662,30.899999999999977,383.592083333333,1
394.51,396.1208333333338,395.36225676258715,-0.03116404715127701,0.022253112570030893,25.930000000000007,384.3966666666663,1
397.82,397.54583333333375,395.7403711068045,-0.023035363457760305,0.01884852590827456,17.099999999999966,385.4079166666663,1
391.75,398.5575000000004,395.1264678596038,-0.0379420432220039,0.013995752615767016,12.139999999999986,386.143333333333,1
388.99,398.18916666666706,394.1823958812032,-0.044720039292730794,0.01515163180254135,-4.420000000000016,386.71791666666627,1
392.86,398.3275000000004,393.9789503610181,-0.03521611001964631,0.014783506448011094,1.660000000000025,387.52249999999964,1
391.2,398.23500000000035,393.5514195362461,-0.03929273084479371,0.015042161287190872,-1.1100000000000136,388.21208333333306,1
390.65,397.4075000000003,393.10504729990055,-0.04064341846758353,0.015821804505491675,-9.930000000000007,389.06291666666635,1
395.06,396.80916666666707,393.405809253762,-0.029813359528487196,0.01547153602862247,-7.180000000000007,389.913333333333,1
405.55,396.9016666666671,395.2741462916448,-0.004052062868369296,0.015773895239418897,1.1100000000000136,391.22374999999965,1
403.89,396.6258333333338,396.59966224677635,-0.008128683693516705,0.01477726685381295,-3.3100000000000023,392.5341666666663,1
405.55,396.58000000000044,397.97663728573383,-0.00135434622014285,0.014595995608983331,-0.5500000000000114,393.98249999999956,1
405.55,396.9483333333338,399.1417700110056,0.0,0.015601007625876675,4.420000000000016,395.4541666666662,1
406.1,397.91416666666714,400.21226693238935,0.0,0.01665144328028241,11.590000000000032,397.01749999999953,1
402.79,398.32833333333383,400.6088412504833,-0.008150701797586807,0.01697335613424937,4.970000000000027,397.93708333333296,1
412.17,400.0300000000005,402.38748105810123,0.0,0.018568542738769293,20.420000000000016,399.2937499999996,1
411.07,401.8700000000005,403.7232532030087,-0.0026688017080331483,0.01790746101356923,22.079999999999984,400.02958333333294,1
417.13,403.89250000000055,405.7858296333151,0.0,0.019232441166393076,24.269999999999982,401.1099999999995,1
418.24,406.1458333333339,407.7018558435743,0.0,0.018910854383544146,27.04000000000002,402.1904166666662,1
415.48,408.2150000000006,408.89849340610135,-0.006599081866870675,0.01586826123078331,24.83000000000004,402.8112499999995,1
415.48,409.91666666666725,409.91103288208575,-0.006599081866870675,0.013146642686157721,20.420000000000016,403.3629166666662,1
409.96,410.28416666666726,409.9185662848418,-0.01979724560061216,0.012739067358767295,4.409999999999968,403.5929166666661,1
407.2,410.56000000000057,409.50032531794307,-0.026396327467482834,0.012087348142440122,3.3100000000000023,403.5929166666661,1
411.07,411.0200000000005,409.74181373056723,-0.017143267023718475,0.011500936808117309,5.519999999999982,403.79999999999944,1
416.58,411.9391666666672,410.79384238740306,-0.003969013006886058,0.011277883167003358,11.029999999999973,404.44374999999945,1
420.45,413.13500000000045,412.27940509703336,0.0,0.011695960039980675,14.349999999999966,405.5245833333328,1
420.45,414.6066666666671,413.53641969748975,0.0,0.009863377316285723,17.659999999999968,406.4674999999995,1
420.45,415.2966666666671,414.6000474363375,0.0,0.0103842033570003,8.279999999999973,407.6633333333329,1
421.0,416.1241666666671,415.5846555230548,0.0,0.010512159673123168,9.930000000000007,408.9970833333329,0
420.45,416.40083333333376,416.3331700579694,-0.001306413301662735,0.0108823086538096,3.319999999999993,410.14666666666625,0
419.34,416.49250000000046,416.7957592798203,-0.003942992874109323,0.01099314098750164,1.099999999999966,411.3191666666662,0
422.65,417.09000000000043,417.6964116983095,0.0,0.011667136556504008,7.169999999999959,412.6524999999995,0
421.55,417.5958333333338,418.2892714370311,-0.0026026262865254134,0.01194119383020619,6.069999999999993,413.7562499999995,0
420.45,418.4700000000005,418.6216912159494,-0.005205252573050961,0.010666004818760549,10.490000000000009,414.3770833333329,0
421.55,419.66583333333386,419.0722002596495,-0.0026026262865254134,0.00702761471766329,14.350000000000023,415.11291666666625,0
422.1,420.58500000000055,419.5380156043188,-0.0013013131432626395,0.0035182722178146884,11.03000000000003,415.8024999999996,0
422.1,421.0450000000006,419.9321670498082,-0.0013013131432626395,0.002167164421070661,5.520000000000039,416.492083333333,0
421.55,421.1366666666673,420.18106442676077,-0.0026026262865254134,0.002144915543444678,1.1000000000000227,417.135833333333,0
418.24,420.9525000000006,419.882439130336,-0.010434165385070315,0.002852625966424984,-2.2099999999999795,417.77958333333294,0
421.0,420.99833333333396,420.0543715718228,-0.003903939429788187,0.002829521162868145,0.5500000000000114,418.1474999999996,0
422.1,421.09000000000066,420.36908363769624,-0.0013013131432626395,0.0029198803848489046,1.1000000000000227,418.6070833333329,0
422.65,421.273333333334,420.71999384728144,0.0,0.0030461914342038527,2.1999999999999886,418.83708333333294,0
418.79,421.22750000000065,420.42307171693045,-0.009132852241807541,0.0032265072934980835,-0.5499999999999545,418.8599999999997,0
419.89,420.9975000000007,420.3410606835565,-0.0065302259552821275,0.003164325662283415,-2.759999999999991,419.04374999999965,0
418.24,420.7216666666673,420.017820578394,-0.010434165385070315,0.0036100349001857795,-3.3100000000000023,419.15874999999966,0
419.34,420.62916666666734,419.9135404894103,-0.007831539098544902,0.0037221098869386505,-1.1100000000000136,419.54958333333303,0
414.38,420.0316666666674,419.06222656796257,-0.01956701762687799,0.005469492855602549,-7.170000000000016,419.84874999999965,0
412.72,419.2500000000007,418.08649940366064,-0.023494617295634568,0.007061757476971509,-9.379999999999995,419.9174999999996,0
407.2,418.00833333333395,416.411653341559,-0.036555069206198956,0.010330456497395018,-14.900000000000034,419.52666666666636,0
409.41,416.9966666666673,415.3344759043961,-0.03132615639417947,0.011435493233308018,-12.139999999999986,419.0666666666663,0
411.07,416.39916666666727,414.67840268833515,-0.02739855672542289,0.01205097266822987,-7.170000000000016,418.67583333333295,0
408.31,415.3416666666673,413.6986484285913,-0.03392878268070502,0.012683363745938835,-12.689999999999998,418.16999999999956,0
408.31,414.1925000000006,412.8696255934234,-0.03392878268070502,0.012485784638106122,-13.79000000000002,417.6412499999995,0
409.96,413.1350000000007,412.4219908867429,-0.03002484325091683,0.01113394303182678,-12.689999999999998,417.20416666666614,0
404.44,411.9391666666673,411.19399228878245,-0.036795351163399916,0.011733767689942179,-14.350000000000023,416.5833333333328,1
407.75,410.92750000000063,410.6641473212775,-0.02891233418276212,0.010476760430467857,-12.139999999999986,415.96249999999947,1
404.44,409.7775000000006,409.7065861949271,-0.03553202651786135,0.00984141602535752,-13.800000000000011,415.24958333333285,1
400.03,408.1683333333339,408.2178806264768,-0.046048552487241864,0.009157670551121395,-19.310000000000002,414.39874999999955,1
395.62,406.60500000000053,406.2797451454804,-0.04527245523432596,0.011386200155983723,-18.75999999999999,413.31833333333293,1
393.96,405.0416666666672,404.3843997384834,-0.04545454545454557,0.013340770723433404,-18.760000000000048,412.14583333333286,1
402.24,404.62833333333384,404.054492086409,-0.02148052643102144,0.013376120925838429,-4.9599999999999795,411.3183333333329,1
399.48,403.80083333333386,403.3507240731153,-0.028194711363028133,0.013316003999607138,-9.930000000000007,410.39874999999955,1
402.79,403.11083333333386,403.26445883109756,-0.020142554796020076,0.01218275454393543,-8.279999999999973,409.7549999999996,1
405.55,402.88083333333384,403.61608054939023,-0.010757147038735409,0.011723458011805268,-2.759999999999991,409.11124999999953,1
407.2,402.7883333333338,404.167452772561,-0.006732364133086133,0.011484418339635106,-1.1100000000000136,408.49041666666625,1
407.2,402.5583333333338,404.6339984998593,-0.006732364133086133,0.010736671279491143,-2.759999999999991,407.8466666666663,1
406.65,402.74250000000046,404.944152576804,-0.0026977314530963158,0.011033758926400891,2.2099999999999795,407.3408333333329,1
406.65,402.65083333333376,405.2065906419111,-0.0026977314530963158,0.010803097858136776,-1.1000000000000227,406.78916666666623,1
407.75,402.92666666666713,405.5978843893094,0.0,0.011304063923801256,3.3100000000000023,406.3520833333329,1
415.48,404.2141666666671,407.11820986787717,0.0,0.013889487441387228,15.450000000000045,406.19124999999957,0
418.79,406.14500000000044,408.91386988820375,0.0,0.015443579919592042,23.170000000000016,406.3749999999996,0
423.2,408.5816666666671,411.1117360592493,0.0,0.01646770178138956,29.24000000000001,406.8116666666663,0
427.62,410.6966666666671,413.65146897321097,0.0,0.0200270912222442,25.379999999999995,407.6624999999997,0
425.41,412.85750000000036,415.46047374656314,-0.005168139937327486,0.02034284818280985,25.930000000000007,408.32916666666637,0
424.86,414.696666666667,416.9065547086303,-0.006454328609513098,0.02027791510830873,22.069999999999993,408.9037499999997,0
418.24,415.754166666667,417.1117001380718,-0.02193536317291052,0.019192549064458397,12.689999999999998,409.3174999999997,0
416.58,416.53583333333364,417.02990011683,-0.025817314438052526,0.018128244296458908,9.379999999999995,409.6620833333331,0
410.51,416.811666666667,416.0268385603946,-0.04001216032926433,0.017417544291545316,3.3100000000000023,409.6849999999998,0
413.82,417.40916666666703,415.6873249357185,-0.03227164304756562,0.01597955878398033,7.170000000000016,410.0758333333331,0
409.41,417.63916666666705,414.7215826379157,-0.042584537673635424,0.015166621366155696,2.7600000000000477,410.14499999999975,1
408.31,417.68583333333373,413.73518530900554,-0.045156915018006644,0.014994059309976037,0.5600000000000023,410.3062499999997,1
411.07,417.3183333333338,413.32515679992775,-0.03870258640849355,0.015590313928215943,-4.410000000000025,410.7662499999997,1
411.07,416.6750000000004,412.97820959993885,-0.03870258640849355,0.016097356394745035,-7.720000000000027,411.4099999999996,1
414.38,415.94000000000045,413.1938696614867,-0.03096206912679484,0.015457947741221598,-8.819999999999993,412.260833333333,1
409.96,414.46833333333376,412.6963512520272,-0.04129834900144994,0.013386883928246919,-17.660000000000025,412.5824999999996,1
408.31,413.0433333333338,412.0215279824846,-0.04019651630192055,0.011339813803364325,-17.100000000000023,412.9504166666663,1
410.51,411.84750000000054,411.7889852159485,-0.033775832038789304,0.0074471211080412575,-14.350000000000023,413.2720833333329,1
409.96,411.15750000000054,411.50760287503334,-0.01979724560061216,0.005868721514921282,-8.28000000000003,413.4558333333329,0
410.51,410.65166666666727,411.3541255096436,-0.01457103077440106,0.004322790642303252,-6.069999999999993,413.59374999999955,1
408.31,410.46833333333393,410.88579850815995,-0.014648390366330404,0.0046049887959297015,-2.1999999999999886,413.6399999999995,1
409.96,410.1466666666673,410.743367968443,-0.010666537960326308,0.0038970710430369024,-3.8600000000000136,413.77791666666616,0
409.41,410.1466666666673,410.5382344348364,-0.011993822095660916,0.0038970710430369024,0.0,413.89291666666617,1
411.07,410.37666666666723,410.6200445217846,-0.007987837250832575,0.003688992765214874,2.759999999999991,414.0312499999995,1
411.62,410.4225000000006,410.7738838261254,-0.0066605531154978305,0.003757673871474864,0.5500000000000114,413.8704166666662,1
415.48,410.7900000000006,411.4979016990292,0.0,0.005071376288671488,4.410000000000025,413.73249999999945,1
422.1,411.4333333333339,413.1289937453324,0.0,0.008934231861792747,7.720000000000027,413.6866666666661,0
422.65,412.4908333333339,414.5937639383582,0.0,0.01154969825072164,12.689999999999998,413.47958333333276,0
419.89,413.4558333333339,415.4085694863031,-0.0065302259552821275,0.012062080519504262,11.579999999999984,413.24958333333274,1
422.1,414.42166666666725,416.43802033456416,-0.0013013131432626395,0.013093138505972502,11.590000000000032,413.1345833333327,0
420.45,415.29583333333386,417.05524797540045,-0.005205252573050961,0.013199214864809494,10.490000000000009,413.22666666666606,0
412.17,415.4341666666672,416.3036713638004,-0.024795930438897343,0.012948008027741036,1.660000000000025,413.0429166666661,1
406.65,415.2958333333338,414.81849115398495,-0.03785638234946173,0.013431725324842986,-1.660000000000025,412.88208333333273,1
414.38,415.66416666666714,414.7510309764488,-0.01956701762687799,0.012883277118037441,4.420000000000016,412.90541666666604,1
414.38,416.07833333333383,414.6939492877644,-0.01956701762687799,0.01210881448021513,4.96999999999997,413.11249999999933,1
407.75,415.8016666666672,413.6256493973391,-0.03525375606293618,0.012950585814940343,-3.319999999999993,413.089166666666,1
409.96,415.66333333333387,413.06170333621,-0.03002484325091683,0.013256838345390739,-1.660000000000025,413.04291666666603,1
412.17,415.38750000000056,412.9245182075623,-0.024795930438897343,0.013468994580690386,-3.3100000000000023,413.0887499999994,1
415.48,414.8358333333338,413.3176692525527,-0.016964391340352443,0.012582261350491768,-6.6200000000000045,413.1345833333327,1
421.0,414.6983333333339,414.49956629062154,-0.003903939429788187,0.01212980549802996,-1.6499999999999773,413.59458333333276,0
419.34,414.65250000000054,415.2442483997567,-0.006538734896943965,0.01202211339152593,-0.5500000000000114,414.0541666666661,0
421.55,414.6066666666672,416.2143640305634,-0.0013030087656953598,0.011862804907971937,-0.5500000000000114,414.5141666666661,0
422.65,414.7900000000005,417.20446187201514,0.0,0.012458078772546908,2.1999999999999886,415.0429166666661,0
421.55,415.57166666666717,417.8730061993974,-0.0026026262865254134,0.01303152965279511,9.379999999999995,415.50291666666607,0
419.34,416.62916666666723,418.09869755333625,-0.007831539098544902,0.01145083109697738,12.689999999999998,415.9624999999994,0
417.13,416.85833333333386,417.9496671605153,-0.013060451910564255,0.01133002669416459,2.75,416.2612499999994,0
419.89,417.31750000000056,418.24817990505136,-0.0065302259552821275,0.011328523775431242,5.509999999999991,416.69791666666606,0
425.41,418.7891666666672,419.3499983811973,0.0,0.010134560293214233,17.660000000000025,417.2954166666661,0
423.76,419.93916666666723,420.0284601687054,-0.003878611222115216,0.008335909415922955,13.800000000000011,417.80124999999936,0
421.55,420.7208333333339,420.26254321967383,-0.0090735995862815,0.006211446236546716,9.379999999999995,418.05416666666605,0
424.86,421.50250000000057,420.96984426280096,-0.0012928704073717386,0.005491177493870329,9.379999999999995,418.16916666666606,0
423.2,421.6858333333339,421.312945145447,-0.005194988364166419,0.005582997122456627,2.1999999999999886,418.19208333333273,0
416.58,421.4558333333339,420.5847997384551,-0.020756446721985945,0.006368277078008728,-2.759999999999991,418.0541666666661,1
418.24,421.1800000000005,420.22406131715434,-0.016854328765191263,0.006710675499217164,-3.3100000000000023,417.89333333333275,1
418.24,420.8125000000005,419.9188211145152,-0.016854328765191263,0.006884756341497762,-4.409999999999968,417.80124999999936,1
418.24,420.53666666666714,419.66054094305133,-0.016854328765191263,0.007063560779634393,-3.3100000000000023,418.05416666666605,1
414.93,420.1691666666672,418.93276541335115,-0.024635057944101025,0.007961055204360497,-4.409999999999968,418.3991666666661,1
416.58,420.12333333333385,418.5708015036048,-0.020756446721985945,0.008068551968899657,-0.5500000000000114,418.4908333333328,1
401.13,418.56000000000046,415.88760127228096,-0.05707435180179128,0.01494014184610423,-18.75999999999999,417.9387499999994,1
405.55,416.9050000000005,414.29720107654543,-0.04668437507345857,0.016367030335275454,-19.860000000000014,417.8470833333327,1
416.86,416.33000000000044,414.691477834,-0.018829732147060206,0.015624386223945842,-6.899999999999977,418.1345833333328,1
418.79,416.1000000000004,415.3220197056923,-0.014287059266581916,0.01529325560439384,-2.759999999999991,418.41041666666615,1
419.34,415.6400000000005,415.94017052020115,-0.012992515181471634,0.01418535624553457,-5.520000000000039,418.5712499999995,1
419.34,415.31833333333384,416.46322120940096,-0.009120982986767518,0.013414100156718674,-3.8600000000000136,418.50208333333285,1
417.13,415.3641666666672,416.5658025618008,-0.005270186483521676,0.013442568772164274,0.5500000000000114,418.40999999999946,1
416.58,415.22583333333387,416.5679867830622,-0.006581771354986386,0.013320254598482241,-1.660000000000025,418.20291666666617,0
417.13,415.1333333333339,416.6544503548988,-0.005270186483521676,0.013221903432873942,-1.1100000000000136,417.97291666666615,0
419.34,415.2250000000006,417.0676118387605,0.0,0.013363424539188148,1.099999999999966,417.8808333333329,0
421.55,415.77666666666727,417.7572100174127,0.0,0.01398535278402538,6.6200000000000045,417.97291666666615,0
423.76,416.3750000000006,418.68071616858,0.0,0.014942830724209922,7.180000000000007,418.2491666666662,0
423.2,418.21416666666727,419.3759906041831,-0.0013215027373985329,0.010651287110404433,22.069999999999993,418.3870833333329,0
424.86,419.8233333333339,420.2196843573857,0.0,0.006553111836094413,19.310000000000002,418.3641666666663,0
424.86,420.4900000000005,420.93357907163403,0.0,0.006936211606444559,8.0,418.4099999999996,0
421.55,420.72000000000054,421.0284130606134,-0.007790801675846166,0.006850399146241483,2.759999999999991,418.4099999999996,1
424.31,421.1341666666672,421.5332725897498,-0.001294544085110416,0.007143489225369295,4.970000000000027,418.3870833333329,1
423.2,421.4558333333339,421.78969219132676,-0.003907169420515052,0.007131691759131796,3.8600000000000136,418.3870833333329,1
424.86,422.10000000000053,422.26204723881494,0.0,0.006711530981170554,7.730000000000018,418.7320833333329,1
423.76,422.6983333333339,422.4925015097665,-0.002589088170220832,0.005476074597755619,7.180000000000007,418.96208333333294,1
419.34,422.88250000000056,422.0075012774947,-0.012992515181471634,0.00453635746177348,2.2099999999999795,419.0079166666663,1
416.03,422.6066666666672,421.0878856963417,-0.0207833168573178,0.006019465526473833,-3.3100000000000023,418.915833333333,1
411.07,421.7333333333338,419.5466725122891,-0.03245775078849508,0.009691872615072412,-10.480000000000018,418.75499999999965,1
416.03,421.0891666666671,419.00564597193693,-0.0207833168573178,0.010258493453597849,-7.730000000000018,418.73208333333304,1
417.13,420.58333333333377,418.7170850531774,-0.01819422868709697,0.01045604949465823,-6.069999999999993,419.39874999999967,1
